user_id,true_label,risk_score,predicted_blacklist,risk_level,data_source
72172,0,0.830960545,0,極高風險,train
103750,0,0.830941317,0,極高風險,train
68945,0,0.830925698,0,極高風險,train
123479,,0.830921049,0,極高風險,predict
65363,1,0.83092044,0,極高風險,train
79812,0,0.830880779,0,極高風險,train
71500,0,0.830822603,0,極高風險,train
117794,,0.830779593,0,極高風險,predict
119458,,0.830728271,0,極高風險,predict
96664,0,0.830713386,0,極高風險,train
72203,0,0.830679158,0,極高風險,train
185,0,0.830674848,0,極高風險,train
98742,0,0.830658619,0,極高風險,train
67115,0,0.830543812,0,極高風險,train
68834,0,0.83054066,0,極高風險,train
76482,0,0.830539147,0,極高風險,train
97977,0,0.83053766,0,極高風險,train
79147,0,0.830530258,0,極高風險,train
71632,0,0.830513553,0,極高風險,train
84757,0,0.830465022,0,極高風險,train
271,0,0.830441292,0,極高風險,train
102943,0,0.830407947,0,極高風險,train
97873,0,0.830362971,0,極高風險,train
80171,0,0.830324361,0,極高風險,train
85117,0,0.830271585,0,極高風險,train
65364,1,0.830213163,0,極高風險,train
191,0,0.830169386,0,極高風險,train
67064,0,0.830129125,0,極高風險,train
87402,0,0.830114438,0,極高風險,train
98819,0,0.830097201,0,極高風險,train
99151,0,0.830094091,0,極高風險,train
24,0,0.829973285,0,極高風險,train
68693,0,0.829939662,0,極高風險,train
127082,,0.82993195,0,極高風險,predict
70765,0,0.829904396,0,極高風險,train
69133,0,0.829656463,0,極高風險,train
96799,0,0.829641786,0,極高風險,train
118632,,0.829625099,0,極高風險,predict
119802,,0.829596044,0,極高風險,predict
103683,0,0.829590473,0,極高風險,train
115151,,0.829583924,0,極高風險,predict
65365,1,0.829558193,0,極高風險,train
102707,0,0.829547119,0,極高風險,train
98,0,0.829429754,0,極高風險,train
68211,0,0.829398906,0,極高風險,train
116826,,0.829375739,0,極高風險,predict
102730,0,0.829364762,0,極高風險,train
90369,0,0.82935099,0,極高風險,train
93381,0,0.829255996,0,極高風險,train
71977,0,0.829254122,0,極高風險,train
97251,0,0.82925078,0,極高風險,train
97059,0,0.829246462,0,極高風險,train
96552,0,0.829243465,0,極高風險,train
97209,0,0.829228037,0,極高風險,train
73347,0,0.829222633,0,極高風險,train
125923,,0.829168235,0,極高風險,predict
79372,0,0.829167554,0,極高風險,train
98130,0,0.829164059,0,極高風險,train
99184,0,0.829153162,0,極高風險,train
115938,,0.829136536,0,極高風險,predict
66618,0,0.829124927,0,極高風險,train
113127,0,0.829110815,0,極高風險,train
80201,0,0.829100653,0,極高風險,train
102611,0,0.829099905,0,極高風險,train
84875,0,0.829090268,0,極高風險,train
118110,,0.829087185,0,極高風險,predict
228,0,0.829081366,0,極高風險,train
97254,0,0.828982146,0,極高風險,train
65366,1,0.828965422,0,極高風險,train
74865,0,0.828934711,0,極高風險,train
93296,0,0.828882511,0,極高風險,train
66329,0,0.828881903,0,極高風險,train
102776,0,0.828880001,0,極高風險,train
98786,0,0.828871348,0,極高風險,train
117276,,0.828741252,0,極高風險,predict
65367,1,0.828727222,0,極高風險,train
78380,0,0.828688694,0,極高風險,train
69761,0,0.828618752,0,極高風險,train
126095,,0.828591101,0,極高風險,predict
96765,0,0.828578182,0,極高風險,train
76418,0,0.82857273,0,極高風險,train
102771,0,0.828560955,0,極高風險,train
122115,,0.82853147,0,極高風險,predict
80158,0,0.828528886,0,極高風險,train
82163,0,0.828483387,0,極高風險,train
93421,0,0.828479376,0,極高風險,train
89476,0,0.828455376,0,極高風險,train
119850,,0.828444366,0,極高風險,predict
98015,0,0.82841904,0,極高風險,train
68629,0,0.828353894,0,極高風險,train
99167,0,0.828338015,0,極高風險,train
81955,0,0.828336304,0,極高風險,train
96631,0,0.828268463,0,極高風險,train
65368,1,0.828267486,0,極高風險,train
53,0,0.828219945,0,極高風險,train
118199,,0.828141941,0,極高風險,predict
102704,0,0.828133937,0,極高風險,train
96903,0,0.828113058,0,極高風險,train
119086,,0.828104027,0,極高風險,predict
77030,0,0.828014332,0,極高風險,train
103597,0,0.82795856,0,極高風險,train
301,0,0.827917459,0,極高風險,train
79247,0,0.827886579,0,極高風險,train
65369,1,0.82779041,0,極高風險,train
92625,0,0.827749655,0,極高風險,train
76861,0,0.827669775,0,極高風險,train
85284,0,0.827654733,0,極高風險,train
119550,,0.827558287,0,極高風險,predict
100495,0,0.827552484,0,極高風險,train
70801,0,0.827472262,0,極高風險,train
102618,0,0.827458613,0,極高風險,train
104472,0,0.827443589,0,極高風險,train
85194,0,0.827441487,0,極高風險,train
98787,0,0.82743225,0,極高風險,train
65370,1,0.827429623,0,極高風險,train
78812,0,0.827422796,0,極高風險,train
123733,,0.827417544,0,極高風險,predict
104470,0,0.827405003,0,極高風險,train
119765,,0.827402726,0,極高風險,predict
80015,0,0.827380029,0,極高風險,train
74130,0,0.82733657,0,極高風險,train
118163,,0.827324934,0,極高風險,predict
71976,0,0.827290697,0,極高風險,train
204,0,0.82727628,0,極高風險,train
97005,0,0.827275126,0,極高風險,train
123952,,0.827251153,0,極高風險,predict
98457,0,0.827247188,0,極高風險,train
81847,0,0.827237225,0,極高風險,train
85277,0,0.827225997,0,極高風險,train
69456,0,0.82720266,0,極高風險,train
65371,1,0.827162736,0,極高風險,train
76730,0,0.827152839,0,極高風險,train
81573,0,0.827118963,0,極高風險,train
76600,0,0.827115411,0,極高風險,train
99143,0,0.827055032,0,極高風險,train
98788,0,0.82705029,0,極高風險,train
102699,0,0.827008948,0,極高風險,train
124754,,0.826880565,0,極高風險,predict
87646,0,0.82686994,0,極高風險,train
90466,0,0.826843922,0,極高風險,train
73638,0,0.826763038,0,極高風險,train
71970,0,0.826742393,0,極高風險,train
97932,0,0.826739643,0,極高風險,train
79100,0,0.826724105,0,極高風險,train
97921,0,0.826723933,0,極高風險,train
90393,0,0.826704231,0,極高風險,train
94866,0,0.826688043,0,極高風險,train
65372,1,0.82668652,0,極高風險,train
116296,,0.826550723,0,極高風險,predict
87692,0,0.826504265,0,極高風險,train
117188,,0.826481996,0,極高風險,predict
90480,0,0.826467328,0,極高風險,train
100475,0,0.826462117,0,極高風險,train
120326,,0.826454934,0,極高風險,predict
85826,0,0.826409688,0,極高風險,train
119512,,0.8264079,0,極高風險,predict
98071,0,0.826395292,0,極高風險,train
120926,,0.826395137,0,極高風險,predict
96949,0,0.826355047,0,極高風險,train
76456,0,0.826327864,0,極高風險,train
72188,0,0.826303893,0,極高風險,train
126501,,0.826278737,0,極高風險,predict
97020,0,0.826238375,0,極高風險,train
79463,0,0.826193764,0,極高風險,train
71574,0,0.826160477,0,極高風險,train
96954,0,0.826126136,0,極高風險,train
72146,0,0.826108549,0,極高風險,train
70476,0,0.826103564,0,極高風險,train
72006,0,0.826093439,0,極高風險,train
100446,0,0.826068916,0,極高風險,train
118278,,0.826051547,0,極高風險,predict
97764,0,0.826033213,0,極高風險,train
65373,1,0.826024938,0,極高風險,train
77987,0,0.826006611,0,極高風險,train
81764,0,0.825978536,0,極高風險,train
79615,0,0.825955169,0,極高風險,train
103676,0,0.82593681,0,極高風險,train
101439,0,0.82592004,0,極高風險,train
118180,,0.825888593,0,極高風險,predict
65374,1,0.825862049,0,極高風險,train
81851,0,0.825821886,0,極高風險,train
98733,0,0.82576893,0,極高風險,train
70202,0,0.825724637,0,極高風險,train
96729,0,0.825597979,0,極高風險,train
126227,,0.825578409,0,極高風險,predict
79483,0,0.825551685,0,極高風險,train
96512,0,0.825496992,0,極高風險,train
65375,1,0.825485353,0,極高風險,train
103735,0,0.825484706,0,極高風險,train
71891,0,0.825453916,0,極高風險,train
98657,0,0.825434459,0,極高風險,train
103722,0,0.825415149,0,極高風險,train
81475,0,0.825374935,0,極高風險,train
98028,0,0.825373845,0,極高風險,train
97252,0,0.825364549,0,極高風險,train
100492,0,0.825350672,0,極高風險,train
72202,0,0.825342116,0,極高風險,train
103747,0,0.825251758,0,極高風險,train
68258,0,0.8252424,0,極高風險,train
78353,0,0.825213167,0,極高風險,train
115311,,0.825196564,0,極高風險,predict
87620,0,0.82518929,0,極高風險,train
124706,,0.825186682,0,極高風險,predict
115871,,0.825177822,0,極高風險,predict
85234,0,0.82511682,0,極高風險,train
126049,,0.825036628,0,極高風險,predict
90392,0,0.825025557,0,極高風險,train
65376,1,0.824999743,0,極高風險,train
80164,0,0.82499063,0,極高風險,train
68377,0,0.824988143,0,極高風險,train
86735,0,0.824897276,0,極高風險,train
65377,1,0.824858467,0,極高風險,train
96970,0,0.824813603,0,極高風險,train
80137,0,0.82479067,0,極高風險,train
99533,0,0.824779834,0,極高風險,train
122221,,0.824776904,0,極高風險,predict
100432,0,0.824737474,0,極高風險,train
76186,0,0.824726819,0,極高風險,train
98813,0,0.824703458,0,極高風險,train
97233,0,0.824685702,0,極高風險,train
79857,0,0.824685322,0,極高風險,train
97963,0,0.824580102,0,極高風險,train
124807,,0.8245761,0,極高風險,predict
96550,0,0.824574732,0,極高風險,train
68525,0,0.824568371,0,極高風險,train
102791,0,0.824557498,0,極高風險,train
98124,0,0.824534712,0,極高風險,train
88264,0,0.824522044,0,極高風險,train
65378,1,0.824405094,0,極高風險,train
68227,0,0.824379116,0,極高風險,train
98729,0,0.824365955,0,極高風險,train
99161,0,0.824314867,0,極高風險,train
75254,0,0.824269516,0,極高風險,train
98027,0,0.824245212,0,極高風險,train
100175,0,0.824225288,0,極高風險,train
66473,0,0.824212971,0,極高風險,train
65379,1,0.824204341,0,極高風險,train
104476,0,0.824106126,0,極高風險,train
85152,0,0.824103032,0,極高風險,train
117584,,0.824096792,0,極高風險,predict
72170,0,0.824070296,0,極高風險,train
102592,0,0.823982983,0,極高風險,train
104480,0,0.823883909,0,極高風險,train
96987,0,0.823873316,0,極高風險,train
118120,,0.823870972,0,極高風險,predict
112403,0,0.82385598,0,極高風險,train
125753,,0.823820874,0,極高風險,predict
71946,0,0.823800269,0,極高風險,train
121000,,0.823776312,0,極高風險,predict
71550,0,0.823757402,0,極高風險,train
81563,0,0.823695079,0,極高風險,train
128,0,0.823690162,0,極高風險,train
117006,,0.823682655,0,極高風險,predict
97039,0,0.823639652,0,極高風險,train
97942,0,0.823595324,0,極高風險,train
65380,1,0.823591987,0,極高風險,train
115707,,0.823526877,0,極高風險,predict
70716,0,0.823417926,0,極高風險,train
126504,,0.823416935,0,極高風險,predict
97958,0,0.8233898,0,極高風險,train
206,0,0.823332457,0,極高風險,train
100464,0,0.823307927,0,極高風險,train
99197,0,0.823304623,0,極高風險,train
77164,0,0.823280425,0,極高風險,train
83256,0,0.823264468,0,極高風險,train
69905,0,0.823254151,0,極高風險,train
81794,0,0.823163297,0,極高風險,train
97968,0,0.823114247,0,極高風險,train
67108,0,0.823094699,0,極高風險,train
65381,1,0.823077389,0,極高風險,train
99523,0,0.823076688,0,極高風險,train
96582,0,0.823069864,0,極高風險,train
97268,0,0.822924945,0,極高風險,train
90367,0,0.822876593,0,極高風險,train
68701,0,0.822860137,0,極高風險,train
102679,0,0.82285901,0,極高風險,train
98804,0,0.822856403,0,極高風險,train
121017,,0.82283537,0,極高風險,predict
115722,,0.822824058,0,極高風險,predict
96948,0,0.822738585,0,極高風險,train
98688,0,0.822641057,0,極高風險,train
118707,,0.822598059,0,極高風險,predict
87690,0,0.822595109,0,極高風險,train
65382,1,0.82258841,0,極高風險,train
332,0,0.822499184,0,極高風險,train
96735,0,0.822482392,0,極高風險,train
80016,0,0.822481961,0,極高風險,train
85174,0,0.822455258,0,極高風險,train
65383,1,0.822381378,0,極高風險,train
97953,0,0.822379173,0,極高風險,train
84647,0,0.822371259,0,極高風險,train
115947,,0.822368309,0,極高風險,predict
123643,,0.822323191,0,極高風險,predict
123991,,0.822309941,0,極高風險,predict
77093,0,0.822255456,0,極高風險,train
126132,,0.822184231,0,極高風險,predict
118291,,0.822166136,0,極高風險,predict
70542,0,0.82207111,0,極高風險,train
67243,0,0.822057599,0,極高風險,train
104190,0,0.821982888,0,極高風險,train
122052,,0.821964047,0,極高風險,predict
98499,0,0.821904588,0,極高風險,train
112847,0,0.821874622,0,極高風險,train
72104,0,0.821832478,0,極高風險,train
84704,0,0.821796839,0,極高風險,train
97075,0,0.821757717,0,極高風險,train
65384,1,0.8217417,0,極高風險,train
96608,0,0.821674576,0,極高風險,train
99485,0,0.821593183,0,極高風險,train
103649,0,0.821537885,0,極高風險,train
122484,,0.82150643,0,極高風險,predict
97300,0,0.821456856,0,極高風險,train
76438,0,0.821445753,0,極高風險,train
120802,,0.821417822,0,極高風險,predict
237,0,0.821336813,0,極高風險,train
80890,0,0.821280716,0,極高風險,train
93542,0,0.821260775,0,極高風險,train
97886,0,0.821253667,0,極高風險,train
119786,,0.82118042,0,極高風險,predict
79581,0,0.821175116,0,極高風險,train
98724,0,0.821172106,0,極高風險,train
97248,0,0.821167398,0,極高風險,train
115687,,0.821115543,0,極高風險,predict
103610,0,0.821032501,0,極高風險,train
79613,0,0.820936487,0,極高風險,train
71341,0,0.820925505,0,極高風險,train
66314,0,0.820921521,0,極高風險,train
127105,,0.82089204,0,極高風險,predict
71841,0,0.820875055,0,極高風險,train
68852,0,0.820871496,0,極高風險,train
85205,0,0.820867057,0,極高風險,train
73767,0,0.820840156,0,極高風險,train
71484,0,0.82080973,0,極高風險,train
89721,0,0.820770029,0,極高風險,train
96854,0,0.820763342,0,極高風險,train
98751,0,0.820705523,0,極高風險,train
72435,0,0.820678375,0,極高風險,train
120162,,0.820677116,0,極高風險,predict
75882,0,0.820667603,0,極高風險,train
79544,0,0.820659627,0,極高風險,train
102736,0,0.820657289,0,極高風險,train
97136,0,0.820652262,0,極高風險,train
79222,0,0.820606138,0,極高風險,train
111962,0,0.820590892,0,極高風險,train
79420,0,0.820578346,0,極高風險,train
126285,,0.820556583,0,極高風險,predict
125928,,0.820541304,0,極高風險,predict
74270,0,0.820540533,0,極高風險,train
71617,0,0.820495088,0,極高風險,train
93690,0,0.820434327,0,極高風險,train
92387,0,0.820398698,0,極高風險,train
76601,0,0.820384254,0,極高風險,train
100522,0,0.820334221,0,極高風險,train
102719,0,0.820229094,0,極高風險,train
74005,0,0.820214632,0,極高風險,train
72158,0,0.820187505,0,極高風險,train
124680,,0.820186706,0,極高風險,predict
100493,0,0.820184196,0,極高風險,train
126280,,0.82015764,0,極高風險,predict
70706,0,0.820150576,0,極高風險,train
97047,0,0.820131969,0,極高風險,train
71836,0,0.819961409,0,極高風險,train
93445,0,0.819959598,0,極高風險,train
85146,0,0.8198764,0,極高風險,train
82230,0,0.819861411,0,極高風險,train
119322,,0.819850235,0,極高風險,predict
97957,0,0.819849465,0,極高風險,train
65385,1,0.819804922,0,極高風險,train
99130,0,0.819787891,0,極高風險,train
97004,0,0.81976331,0,極高風險,train
103746,0,0.819752241,0,極高風險,train
93432,0,0.819707851,0,極高風險,train
102689,0,0.819687339,0,極高風險,train
97935,0,0.819616048,0,極高風險,train
112749,0,0.819589497,0,極高風險,train
103789,0,0.819577605,0,極高風險,train
71576,0,0.819531833,0,極高風險,train
97131,0,0.819528712,0,極高風險,train
97052,0,0.81949994,0,極高風險,train
122002,,0.819477179,0,極高風險,predict
119492,,0.819473953,0,極高風險,predict
97292,0,0.819473626,0,極高風險,train
97185,0,0.819440603,0,極高風險,train
71671,0,0.819366373,0,極高風險,train
81979,0,0.819310627,0,極高風險,train
97940,0,0.819239759,0,極高風險,train
103727,0,0.819227875,0,極高風險,train
96893,0,0.819163105,0,極高風險,train
96772,0,0.81916303,0,極高風險,train
71842,0,0.819156188,0,極高風險,train
97314,0,0.81915483,0,極高風險,train
103704,0,0.819154008,0,極高風險,train
117181,,0.819121498,0,極高風險,predict
102711,0,0.819095949,0,極高風險,train
115627,,0.819073288,0,極高風險,predict
70324,0,0.819067168,0,極高風險,train
99181,0,0.819051527,0,極高風險,train
69158,0,0.819047814,0,極高風險,train
82228,0,0.819029492,0,極高風險,train
87613,0,0.819017315,0,極高風險,train
117204,,0.818947656,0,極高風險,predict
103669,0,0.81894542,0,極高風險,train
97067,0,0.818911819,0,極高風險,train
103645,0,0.818907479,0,極高風險,train
72131,0,0.818895061,0,極高風險,train
95008,0,0.81887845,0,極高風險,train
98757,0,0.818874373,0,極高風險,train
118275,,0.81886382,0,極高風險,predict
98551,0,0.818856017,0,極高風險,train
71914,0,0.818662377,0,極高風險,train
120382,,0.818629485,0,極高風險,predict
65386,1,0.818585863,0,極高風險,train
81634,0,0.81850598,0,極高風險,train
97147,0,0.818503378,0,極高風險,train
84621,0,0.818453753,0,極高風險,train
122106,,0.81844142,0,極高風險,predict
97096,0,0.818431123,0,極高風險,train
68980,0,0.818389084,0,極高風險,train
99177,0,0.818381923,0,極高風險,train
78843,0,0.818371926,0,極高風險,train
78917,0,0.818338549,0,極高風險,train
67260,0,0.818299283,0,極高風險,train
80923,0,0.818291307,0,極高風險,train
115910,,0.81819645,0,極高風險,predict
97033,0,0.818122109,0,極高風險,train
85021,0,0.818081953,0,極高風險,train
97080,0,0.818071186,0,極高風險,train
118382,,0.818032056,0,極高風險,predict
65387,1,0.818021667,0,極高風險,train
65388,1,0.818012324,0,極高風險,train
97990,0,0.818006834,0,極高風險,train
126106,,0.817925928,0,極高風險,predict
78113,0,0.817880454,0,極高風險,train
124880,,0.817851622,0,極高風險,predict
93126,0,0.817817304,0,極高風險,train
125940,,0.817798999,0,極高風險,predict
122206,,0.817777813,0,極高風險,predict
125948,,0.817762256,0,極高風險,predict
71728,0,0.817724908,0,極高風險,train
125909,,0.817715542,0,極高風險,predict
65389,1,0.817664552,0,極高風險,train
97151,0,0.817661741,0,極高風險,train
66133,0,0.817616352,0,極高風險,train
73102,0,0.817615227,0,極高風險,train
96866,0,0.817613889,0,極高風險,train
96956,0,0.817551582,0,極高風險,train
97996,0,0.817506933,0,極高風險,train
121851,,0.81748642,0,極高風險,predict
103644,0,0.817478631,0,極高風險,train
84820,0,0.817471496,0,極高風險,train
81367,0,0.817448296,0,極高風險,train
85129,0,0.81736838,0,極高風險,train
93232,0,0.817347122,0,極高風險,train
67652,0,0.817264398,0,極高風險,train
103758,0,0.817256947,0,極高風險,train
102302,0,0.817243854,0,極高風險,train
97218,0,0.817242055,0,極高風險,train
68988,0,0.817220547,0,極高風險,train
123096,,0.817208365,0,極高風險,predict
122844,,0.817205884,0,極高風險,predict
98884,0,0.817177868,0,極高風險,train
93400,0,0.81714901,0,極高風險,train
85768,0,0.817092505,0,極高風險,train
97110,0,0.81708712,0,極高風險,train
65390,1,0.817027791,0,極高風險,train
68542,0,0.817011243,0,極高風險,train
93116,0,0.817007271,0,極高風險,train
98536,0,0.817001547,0,極高風險,train
71856,0,0.816989127,0,極高風險,train
92794,0,0.816965906,0,極高風險,train
71531,0,0.8169377,0,極高風險,train
82170,0,0.816903427,0,極高風險,train
99212,0,0.816876249,0,極高風險,train
97115,0,0.816861029,0,極高風險,train
79923,0,0.816790107,0,極高風險,train
79694,0,0.816729085,0,極高風險,train
80123,0,0.816651157,0,極高風險,train
65391,1,0.816624713,0,極高風險,train
123853,,0.816604945,0,極高風險,predict
65392,1,0.816595627,0,極高風險,train
68663,0,0.816588363,0,極高風險,train
114447,0,0.816503612,0,極高風險,train
120694,,0.816467678,0,極高風險,predict
127263,,0.816430954,0,極高風險,predict
113909,0,0.816421537,0,極高風險,train
102754,0,0.816349807,0,極高風險,train
97346,0,0.816342195,0,極高風險,train
81669,0,0.816335622,0,極高風險,train
127348,,0.816326694,0,極高風險,predict
120888,,0.816310205,0,極高風險,predict
120063,,0.816298181,0,極高風險,predict
65393,1,0.816290099,0,極高風險,train
78141,0,0.816258775,0,極高風險,train
91669,0,0.816243171,0,極高風險,train
65394,1,0.816233903,0,極高風險,train
66490,0,0.81619992,0,極高風險,train
123277,,0.81612525,0,極高風險,predict
93933,0,0.816123739,0,極高風險,train
117932,,0.816085239,0,極高風險,predict
120719,,0.816074934,0,極高風險,predict
98041,0,0.816049682,0,極高風險,train
89996,0,0.816042627,0,極高風險,train
65395,1,0.816029219,0,極高風險,train
98762,0,0.816028861,0,極高風險,train
65396,1,0.815799875,0,極高風險,train
318,0,0.815760499,0,極高風險,train
87682,0,0.815738172,0,極高風險,train
72196,0,0.815668974,0,極高風險,train
122086,,0.815639833,0,極高風險,predict
123182,,0.815543863,0,極高風險,predict
117286,,0.815524371,0,極高風險,predict
76441,0,0.815500174,0,極高風險,train
65397,1,0.81549683,0,極高風險,train
125931,,0.815463603,0,極高風險,predict
79465,0,0.815459614,0,極高風險,train
102947,0,0.815437326,0,極高風險,train
82124,0,0.815350219,0,極高風險,train
79916,0,0.815314024,0,極高風險,train
77098,0,0.815293642,0,極高風險,train
98606,0,0.815273002,0,極高風險,train
111337,0,0.81521072,0,極高風險,train
102340,0,0.815198069,0,極高風險,train
79971,0,0.81516463,0,極高風險,train
76696,0,0.81514061,0,極高風險,train
103265,0,0.81512172,0,極高風險,train
116026,,0.815051031,0,極高風險,predict
95859,0,0.815028701,0,極高風險,train
103647,0,0.815020525,0,極高風險,train
98084,0,0.815007326,0,極高風險,train
77167,0,0.8149884,0,極高風險,train
111887,0,0.814888133,0,極高風險,train
116945,,0.814846483,0,極高風險,predict
99159,0,0.814836884,0,極高風險,train
72086,0,0.814671285,0,極高風險,train
125307,,0.81462436,0,極高風險,predict
97981,0,0.814597126,0,極高風險,train
72116,0,0.814525464,0,極高風險,train
152,0,0.81451094,0,極高風險,train
93509,0,0.814509844,0,極高風險,train
70345,0,0.814372533,0,極高風險,train
71481,0,0.81433863,0,極高風險,train
118441,,0.814324888,0,極高風險,predict
99190,0,0.814204369,0,極高風險,train
102573,0,0.814142231,0,極高風險,train
96716,0,0.814130336,0,極高風險,train
98799,0,0.814121091,0,極高風險,train
96569,0,0.814087839,0,極高風險,train
119664,,0.814070025,0,極高風險,predict
70598,0,0.814057348,0,極高風險,train
96914,0,0.814053602,0,極高風險,train
99520,0,0.814052796,0,極高風險,train
122217,,0.814025047,0,極高風險,predict
97012,0,0.814004397,0,極高風險,train
122000,,0.813967682,0,極高風險,predict
65398,1,0.813887269,0,極高風險,train
98713,0,0.81386787,0,極高風險,train
77129,0,0.813838827,0,極高風險,train
116944,,0.813781482,0,極高風險,predict
65988,0,0.813761569,0,極高風險,train
98707,0,0.813759422,0,極高風險,train
97060,0,0.813750804,0,極高風險,train
72179,0,0.813736816,0,極高風險,train
103745,0,0.813710359,0,極高風險,train
79178,0,0.813672362,0,極高風險,train
99474,0,0.813661059,0,極高風險,train
103620,0,0.813652664,0,極高風險,train
82116,0,0.813644471,0,極高風險,train
97108,0,0.813567925,0,極高風險,train
79901,0,0.813467904,0,極高風險,train
127209,,0.813443989,0,極高風險,predict
84789,0,0.813424169,0,極高風險,train
125916,,0.81342335,0,極高風險,predict
59,0,0.813423005,0,極高風險,train
65399,1,0.813361532,0,極高風險,train
71921,0,0.813310297,0,極高風險,train
98067,0,0.813277615,0,極高風險,train
65400,1,0.813263139,0,極高風險,train
99191,0,0.813258945,0,極高風險,train
125092,,0.813244829,0,極高風險,predict
99169,0,0.813211745,0,極高風險,train
122012,,0.813173524,0,極高風險,predict
96600,0,0.813134672,0,極高風險,train
97051,0,0.813123269,0,極高風險,train
79612,0,0.813083485,0,極高風險,train
235,0,0.813061694,0,極高風險,train
89906,0,0.813059658,0,極高風險,train
118281,,0.813038939,0,極高風險,predict
82014,0,0.813030996,0,極高風險,train
87482,0,0.812775658,0,極高風險,train
100687,0,0.812723294,0,極高風險,train
76302,0,0.812713874,0,極高風險,train
93100,0,0.812713774,0,極高風險,train
65401,1,0.812684064,0,極高風險,train
99403,0,0.812624577,0,極高風險,train
127184,,0.812606157,0,極高風險,predict
100488,0,0.812542437,0,極高風險,train
99918,0,0.812524245,0,極高風險,train
65402,1,0.812523578,0,極高風險,train
70671,0,0.812496717,0,極高風險,train
127028,,0.812409844,0,極高風險,predict
81765,0,0.812381639,0,極高風險,train
98808,0,0.812360658,0,極高風險,train
123713,,0.812349868,0,極高風險,predict
120241,,0.812291892,0,極高風險,predict
69097,0,0.812254133,0,極高風險,train
88187,0,0.812251305,0,極高風險,train
71704,0,0.812215235,0,極高風險,train
77276,0,0.812174043,0,極高風險,train
119511,,0.81214333,0,極高風險,predict
320,0,0.812139033,0,極高風險,train
102558,0,0.812134514,0,極高風險,train
76224,0,0.812085373,0,極高風險,train
94958,0,0.812056246,0,極高風險,train
116057,,0.811998398,0,極高風險,predict
98467,0,0.811937528,0,極高風險,train
69124,0,0.811930609,0,極高風險,train
84338,0,0.81181614,0,極高風險,train
97189,0,0.811720328,0,極高風險,train
71530,0,0.811717141,0,極高風險,train
66484,0,0.811675322,0,極高風險,train
79836,0,0.811662847,0,極高風險,train
66981,0,0.811639613,0,極高風險,train
65403,1,0.811637978,0,極高風險,train
65404,1,0.811594615,0,極高風險,train
81896,0,0.81156944,0,極高風險,train
82192,0,0.811542184,0,極高風險,train
99530,0,0.811477083,0,極高風險,train
117302,,0.811470166,0,極高風險,predict
101575,0,0.811394205,0,極高風險,train
96979,0,0.811391672,0,極高風險,train
80122,0,0.81137994,0,極高風險,train
97030,0,0.81131953,0,極高風險,train
121098,,0.811286351,0,極高風險,predict
72021,0,0.811231873,0,極高風險,train
74787,0,0.81120968,0,極高風險,train
117293,,0.81117233,0,極高風險,predict
98761,0,0.811169894,0,極高風險,train
98014,0,0.811089941,0,極高風險,train
66810,0,0.811066784,0,極高風險,train
71893,0,0.811058443,0,極高風險,train
117133,,0.811028555,0,極高風險,predict
114999,,0.811009229,0,極高風險,predict
79815,0,0.811000517,0,極高風險,train
98032,0,0.810991131,0,極高風險,train
102712,0,0.810975327,0,極高風險,train
79981,0,0.810955362,0,極高風險,train
102735,0,0.810952507,0,極高風險,train
98734,0,0.810917631,0,極高風險,train
77067,0,0.810827019,0,極高風險,train
102958,0,0.810821603,0,極高風險,train
65405,1,0.810810599,0,極高風險,train
112345,0,0.810760138,0,極高風險,train
97296,0,0.810738409,0,極高風險,train
92120,0,0.810722929,0,極高風險,train
118489,,0.810713472,0,極高風險,predict
66949,0,0.810703775,0,極高風險,train
65406,1,0.81061706,0,極高風險,train
90168,0,0.810522045,0,極高風險,train
78789,0,0.810494097,0,極高風險,train
69056,0,0.810482228,0,極高風險,train
97288,0,0.810474161,0,極高風險,train
80020,0,0.810439828,0,極高風險,train
68715,0,0.810418034,0,極高風險,train
69948,0,0.810363056,0,極高風險,train
93365,0,0.810331328,0,極高風險,train
97072,0,0.810279455,0,極高風險,train
65407,1,0.810168584,0,極高風險,train
74177,0,0.81015548,0,極高風險,train
93260,0,0.810124664,0,極高風險,train
122113,,0.810119378,0,極高風險,predict
124892,,0.810106059,0,極高風險,predict
126130,,0.810100763,0,極高風險,predict
65408,1,0.810094306,0,極高風險,train
126155,,0.810079656,0,極高風險,predict
99444,0,0.810071942,0,極高風險,train
103784,0,0.809984486,0,極高風險,train
71865,0,0.80997344,0,極高風險,train
98547,0,0.80995625,0,極高風險,train
120789,,0.809878417,0,極高風險,predict
76156,0,0.809852417,0,極高風險,train
98826,0,0.809843996,0,極高風險,train
121992,,0.809837759,0,極高風險,predict
118391,,0.809801809,0,極高風險,predict
76265,0,0.809772616,0,極高風險,train
98780,0,0.8097441,0,極高風險,train
99500,0,0.809729743,0,極高風險,train
90467,0,0.809680928,0,極高風險,train
79203,0,0.809650849,0,極高風險,train
71788,0,0.809634991,0,極高風險,train
71012,0,0.809632311,0,極高風險,train
97271,0,0.80963068,0,極高風險,train
72125,0,0.809607032,0,極高風險,train
98857,0,0.809605641,0,極高風險,train
71267,0,0.809587212,0,極高風險,train
125032,,0.809540802,0,極高風險,predict
97194,0,0.809535682,0,極高風險,train
98824,0,0.809517789,0,極高風險,train
98061,0,0.809513559,0,極高風險,train
79045,0,0.809486266,0,極高風險,train
