id,currency,user_id,created_at,kind,sub_kind,ori_samount,twd_srate,relation_user_id,from_wallet_hash,to_wallet_hash,protocol,source_ip_hash
67727,usdt,907915,2025-10-27T00:09:02,1,0,156480000000,3086600000,,cca9edc09e5760a96e96f82dbca4624e,edd10fef997dda4cf51774cc548ab689,4,aa5d7f30db39b759b622970b36fa9e4b
67728,usdt,907915,2025-10-27T00:24:25,1,0,163680000000,3086700000,,cca9edc09e5760a96e96f82dbca4624e,edd10fef997dda4cf51774cc548ab689,4,f54d8667885ec0608bcc8db2aac1f868
67729,usdt,907915,2025-10-27T00:37:03,1,0,327180000000,3087300000,,cca9edc09e5760a96e96f82dbca4624e,edd10fef997dda4cf51774cc548ab689,4,f54d8667885ec0608bcc8db2aac1f868
67730,usdt,907915,2025-10-27T08:01:38,1,0,163680000000,3084800000,,cca9edc09e5760a96e96f82dbca4624e,edd10fef997dda4cf51774cc548ab689,4,f54d8667885ec0608bcc8db2aac1f868
67731,usdt,907915,2025-10-27T08:10:44,1,0,163680000000,3083200000,,cca9edc09e5760a96e96f82dbca4624e,edd10fef997dda4cf51774cc548ab689,4,f54d8667885ec0608bcc8db2aac1f868
67732,usdt,907915,2025-10-27T08:23:57,1,0,124880000000,3083000000,,cca9edc09e5760a96e96f82dbca4624e,edd10fef997dda4cf51774cc548ab689,4,f54d8667885ec0608bcc8db2aac1f868
67739,usdt,908511,2025-10-27T19:17:55,1,0,61465877500,3076300000,,cca9edc09e5760a96e96f82dbca4624e,3a8a56ec335d84b54528287d9a56d829,4,12c6a4f4cf81b20cd912abc8c4908f3b
67747,usdt,908689,2025-10-27T01:55:14,1,0,48856000000,3084000000,,cca9edc09e5760a96e96f82dbca4624e,1e1bd6a55f53ac46514cb996b35741e0,4,e84cac9806a52a02ede99f4127a34876
67748,usdt,908691,2025-10-23T10:21:24,1,0,96785145900,3086200000,,a0de6a1256c761697e96bae5d3506c2e,3641e503bb72f30cd3bcc42482fdd4f0,1,db23f320dd9e99ad10afe1ef683f5193
67749,usdt,908730,2025-10-30T20:00:40,1,0,97000000000,3078900000,,cca9edc09e5760a96e96f82dbca4624e,030c88b4291b24c33e2ada4a6788738f,4,7bdbe8d330578a81d1dbb7199b1216ee
67783,usdt,909681,2025-10-27T20:52:55,0,0,29170000000,3078100000,,8465a18bdc007232c9a626da8d4228ff,bfaf5ba442e14712848f5c18f32ff837,4,
67794,usdt,910216,2025-10-23T07:24:35,0,0,24416976900,3086400000,,a60d204fc46a05f48e29cc460c7ba530,ae2229cd94664a1e01764d4bdca6f8a1,6,
67795,usdt,910216,2025-10-27T06:06:05,0,0,15928560500,3077600000,,da3454c2b59021ba2d880dcde66ee278,ae2229cd94664a1e01764d4bdca6f8a1,6,
67796,usdt,910216,2025-10-30T07:41:35,0,0,24093406200,3070500000,,da3454c2b59021ba2d880dcde66ee278,ae2229cd94664a1e01764d4bdca6f8a1,6,
67797,usdt,910216,2025-10-30T07:55:35,0,0,16968141500,3071700000,,da3454c2b59021ba2d880dcde66ee278,ae2229cd94664a1e01764d4bdca6f8a1,6,
67798,usdt,910216,2025-10-30T08:34:35,0,0,22578947500,3073800000,,d69953af11454daf628ac737ef2212cf,ae2229cd94664a1e01764d4bdca6f8a1,6,
67799,usdt,910216,2025-10-30T08:45:35,0,0,22570048200,3073200000,,a60d204fc46a05f48e29cc460c7ba530,ae2229cd94664a1e01764d4bdca6f8a1,6,
67802,usdt,910315,2025-10-27T21:41:42,1,0,3622000000,3077500000,,cca9edc09e5760a96e96f82dbca4624e,0c46790d35d4bb2ce0aa05cebc964a78,4,25ecb03a048a0f09599cad8cace4dcc8
67803,usdt,910315,2025-10-30T22:28:51,1,0,3456000000,3083400000,,cca9edc09e5760a96e96f82dbca4624e,fc9fa10c53280ccbf6ba950d05d09d46,4,525c021fe97ae65c535ea51c3cdaf3c6
67804,usdt,910315,2025-10-30T22:31:05,0,0,32593000000,3083900000,,80866d1422b892f54d9b72c45c5ac592,42e90c7fed3974af645e5feed25dcee9,4,
67805,usdt,910488,2025-10-27T01:05:00,1,0,12780000000,3087000000,,cca9edc09e5760a96e96f82dbca4624e,7a6d4d14f2f76606797ad0cd63c12f4f,4,21c788fd987ea7fcae55d3283a91b32b
67820,usdt,911274,2025-10-27T21:15:46,1,0,4180000000,3078000000,,cca9edc09e5760a96e96f82dbca4624e,3c210e2ba0a33bb89fb53562142ff046,4,d67af29b6d2cf81bae41611ee9909c24
67821,usdt,911274,2025-10-27T21:20:15,1,0,22180000000,3076800000,,cca9edc09e5760a96e96f82dbca4624e,4e73e8d7f2d2fc37c4709546e3a3319f,4,d67af29b6d2cf81bae41611ee9909c24
67822,usdt,911274,2025-10-27T22:30:30,1,0,4404000000,3078100000,,cca9edc09e5760a96e96f82dbca4624e,280f07e61009ad33e870f78161405338,4,d67af29b6d2cf81bae41611ee9909c24
67823,usdt,911274,2025-10-27T22:49:05,0,0,2800000000,3077600000,,d4714c6ce590e8ec422c5baf3a6f6c63,eb438734d441606d4b29c81d96bf33cb,4,
67824,usdt,911274,2025-10-27T23:07:55,0,0,16150000000,3077700000,,b1f91b43aa05ecc1337c5780b9426b5b,eb438734d441606d4b29c81d96bf33cb,4,
67825,usdt,911274,2025-10-27T23:12:14,1,0,5180000000,3077600000,,cca9edc09e5760a96e96f82dbca4624e,1cfc83add4d417ccd2a263174962921c,4,d67af29b6d2cf81bae41611ee9909c24
67826,usdt,911274,2025-10-27T23:57:30,1,0,5180000000,3075100000,,cca9edc09e5760a96e96f82dbca4624e,1cfc83add4d417ccd2a263174962921c,4,d67af29b6d2cf81bae41611ee9909c24
67827,usdt,911274,2025-10-30T00:35:51,1,0,10180000000,3069500000,,cca9edc09e5760a96e96f82dbca4624e,3de24b52b45cca88de3da6742a91c2f9,4,452bc229d236225ad46c33bbfe7e490d
67828,usdt,911274,2025-10-30T01:33:21,1,0,5180000000,3069900000,,cca9edc09e5760a96e96f82dbca4624e,1cfc83add4d417ccd2a263174962921c,4,452bc229d236225ad46c33bbfe7e490d
67829,usdt,911274,2025-10-30T01:37:35,0,0,10800000000,3069300000,,4834d869fe8a603118427e39b119bea7,eb438734d441606d4b29c81d96bf33cb,4,
67830,usdt,911274,2025-10-30T07:29:39,1,0,9952000000,3070300000,,cca9edc09e5760a96e96f82dbca4624e,768bc2907b4d669ed968290190bcc354,4,452bc229d236225ad46c33bbfe7e490d
67831,usdt,911274,2025-10-30T07:30:48,1,0,10180000000,3070900000,,cca9edc09e5760a96e96f82dbca4624e,738cb5d0734f869c2398b966e86cbf85,4,452bc229d236225ad46c33bbfe7e490d
67832,usdt,911274,2025-10-30T07:32:04,1,0,10180000000,3071000000,,cca9edc09e5760a96e96f82dbca4624e,4e73e8d7f2d2fc37c4709546e3a3319f,4,452bc229d236225ad46c33bbfe7e490d
67833,usdt,911274,2025-10-30T08:27:36,0,0,4300000000,3073500000,,4834d869fe8a603118427e39b119bea7,eb438734d441606d4b29c81d96bf33cb,4,
67834,usdt,911274,2025-10-30T08:39:25,0,0,10359000000,3073200000,,249df89e0e24776fea6cc0f405d13c98,eb438734d441606d4b29c81d96bf33cb,4,
67835,usdt,911274,2025-10-30T16:21:55,0,0,12050000000,3077600000,,80866d1422b892f54d9b72c45c5ac592,eb438734d441606d4b29c81d96bf33cb,4,
67836,usdt,911274,2025-10-30T16:33:02,1,0,10180000000,3077300000,,cca9edc09e5760a96e96f82dbca4624e,1cfc83add4d417ccd2a263174962921c,4,452bc229d236225ad46c33bbfe7e490d
67837,usdt,911274,2025-10-30T16:47:35,0,0,16150000000,3077700000,,b1f91b43aa05ecc1337c5780b9426b5b,eb438734d441606d4b29c81d96bf33cb,4,
67838,usdt,911274,2025-10-30T22:16:35,0,0,6783000000,3082500000,,b1f91b43aa05ecc1337c5780b9426b5b,eb438734d441606d4b29c81d96bf33cb,4,
67856,usdt,912220,2025-10-23T00:15:40,0,1,90000000000,3083700000,589040.0,,52b336d534717bf31decb63445548a53,4,
67857,usdt,912220,2025-10-23T05:42:06,0,0,52865000000,3086900000,,e4149e2b64b7f6ebef85d0dcb174c5e3,52b336d534717bf31decb63445548a53,4,
67858,usdt,912220,2025-10-30T05:45:45,0,0,78473000000,3070500000,,43cc9c2e509df13ca09e68de5b3013cc,52b336d534717bf31decb63445548a53,4,
67874,usdt,912974,2025-10-23T00:18:12,1,0,160905873100,3083700000,,cca9edc09e5760a96e96f82dbca4624e,7cd6ef0647c3a0d731fcd7e7fc7a57f5,4,8f9ead6264788267ed27cf2d3214feaa
67875,usdt,912974,2025-10-30T22:02:23,1,0,164767577500,3084900000,,cca9edc09e5760a96e96f82dbca4624e,7cd6ef0647c3a0d731fcd7e7fc7a57f5,4,1c8c1ede889e3b4535d6a251b9170ce3
67883,usdt,913964,2025-10-23T22:02:34,1,0,6580000000,3096900000,,cca9edc09e5760a96e96f82dbca4624e,c49c25e672075ec8c3a2307e07f2a8dc,4,df78e86205ec0a804397f5212926523c
67907,usdt,915124,2025-10-27T17:02:55,0,0,371367272000,3078800000,,ee25fcbecbb68592e7ba612bf52cc49e,420456ee1490cdab4108279211a21f83,4,
67910,usdt,915270,2025-10-27T00:25:31,1,0,581405658400,3086700000,,cca9edc09e5760a96e96f82dbca4624e,eb542d17a7cb89a7f4f7439090d29767,4,f59fee7963f384924e17cdd43fb7268c
67935,usdt,916273,2025-10-27T23:29:06,0,0,20670000000,3077000000,,4aafb05556e13d4581eaacc0a1c70c0d,f7e42fb0c08c7de7cfd48ffd4b652e4f,4,
67940,usdt,916598,2025-10-23T18:30:23,1,0,32188000000,3094200000,,cca9edc09e5760a96e96f82dbca4624e,1b28dfe776f98a3f63a368cb0c34be62,4,895eb3a998bcb75adf44db527694e902
67941,usdt,916598,2025-10-23T19:07:27,1,0,64074000000,3095000000,,cca9edc09e5760a96e96f82dbca4624e,2de6a131017f21a5f5d4e5e693c06def,4,895eb3a998bcb75adf44db527694e902
67942,usdt,916598,2025-10-23T19:36:04,1,0,3576000000,3094800000,,cca9edc09e5760a96e96f82dbca4624e,9236754cac8a22e2688c304dc9a17f39,4,895eb3a998bcb75adf44db527694e902
67957,usdt,916888,2025-10-30T11:37:55,0,0,151518009000,3075900000,,d2fd98078537f53d5352cabc485553e3,1a19ccfca00dff83c4f6133c6e4eb32b,4,
67964,usdt,917137,2025-10-30T01:15:49,1,0,11353329700,3069300000,,cca9edc09e5760a96e96f82dbca4624e,d9e3f7a84f28c3f7f8a0dfe6d53b6223,4,eb47943f5bc03fcb1ff73ccf7ec3f0e7
67970,usdt,917336,2025-10-27T22:26:06,0,0,2400000000,3078200000,,10a3c82320982c2909c452b5fe5734c1,6207021bdfdf68c43c24df24afb97553,4,
67972,usdt,917710,2025-11-03T16:56:30,1,0,61698608600,3080000000,,cca9edc09e5760a96e96f82dbca4624e,6d6428392d519d5c09e72aa78d325c56,4,fbc18894af24cb88bb802c50c43cd235
67976,usdt,918194,2025-10-30T10:21:13,1,0,28770000000,3073300000,,cca9edc09e5760a96e96f82dbca4624e,c7c3b9d5010ad004c0295e9e95081349,4,b89f33d8a57fcbd37d6d7921f185aeb5
67977,usdt,918194,2025-10-30T14:52:22,1,0,28770000000,3078000000,,cca9edc09e5760a96e96f82dbca4624e,c7c3b9d5010ad004c0295e9e95081349,4,9ab6563dcc0e0d7ee0300b59fc4a014a
67978,usdt,918294,2025-10-27T15:45:18,1,0,3785000000,3077600000,,cca9edc09e5760a96e96f82dbca4624e,663c9f4db6fa5a81f14569db12966175,4,78e10aed3d1f4dd9294a5a8d990aae54
67980,usdt,918410,2025-10-23T16:53:45,0,0,8048000000,3091600000,,11e832671a64e8570e49b70509a02fd8,bd124a0a771df5be301fa6dfdc734b30,4,
67981,usdt,918410,2025-10-23T22:30:30,1,0,8048000000,3097100000,,cca9edc09e5760a96e96f82dbca4624e,2bb32775ab20594ed51f51476f889fe3,4,18a205f8dc5f0fdd65c499d20b6b83f4
67988,usdt,919197,2025-10-27T20:00:35,0,0,47900000000,3076200000,,860f7efa49c8bf9e6f8126b9e101de54,0bd685de6edf670923d2c3c4221ddf7e,5,
67990,usdt,919295,2025-10-27T00:10:35,0,0,16773440396,3084400000,,d03a1296290fcbaa982c6d7fe8a429bd,13f4ffcbfc9396aa33173b3e09fd20ac,5,
68009,usdt,920551,2025-10-23T17:54:01,1,0,7180000000,3093600000,,cca9edc09e5760a96e96f82dbca4624e,909ea50aa2eb167cb76ae6569d407744,4,8a357670ddbfbabcd72dd5a113ea8558
68010,usdt,920551,2025-10-23T20:39:05,1,0,7180000000,3094300000,,cca9edc09e5760a96e96f82dbca4624e,7c970947fa27f1476ffa37ee07b48eb0,4,8a357670ddbfbabcd72dd5a113ea8558
68011,usdt,920551,2025-10-27T00:26:55,0,0,3043982500,3087300000,,ea8b97870f0b31f133d44fd653f0b50c,e21681e77728a602a47d6b5c07e8e3d6,4,
68012,usdt,920551,2025-10-27T01:23:40,1,0,4700000000,3086200000,,cca9edc09e5760a96e96f82dbca4624e,f960942447bf162dff0d11aff0026b6a,4,346817de8b6b5a9ec0e1909e0352acdf
68013,usdt,920652,2025-10-23T00:10:43,1,0,14155000000,3083700000,,cca9edc09e5760a96e96f82dbca4624e,69735542e0d8f58c7ea66b4638064fc5,4,c0ccb3444fc59860e3d977bb3cd166fa
68014,usdt,920652,2025-10-23T00:27:32,1,0,13017000000,3083800000,,cca9edc09e5760a96e96f82dbca4624e,accde7d685b75cd497e665c494fc6441,4,c0ccb3444fc59860e3d977bb3cd166fa
68015,usdt,920652,2025-10-23T00:38:23,1,0,12855000000,3084200000,,cca9edc09e5760a96e96f82dbca4624e,58e953a3d0728b9b3f92dbf274334891,4,c0ccb3444fc59860e3d977bb3cd166fa
68016,usdt,920652,2025-10-23T20:05:08,1,0,4549000000,3094000000,,cca9edc09e5760a96e96f82dbca4624e,5bec63d7f8d0b07b56ed0718b935bac4,4,c0ccb3444fc59860e3d977bb3cd166fa
68017,usdt,920652,2025-10-30T03:38:06,1,0,8777000000,3071800000,,cca9edc09e5760a96e96f82dbca4624e,d3fa53481b858d9c1bc8af7c1e59e227,4,d44316079da9d561e631f690f9a74761
68028,usdt,921389,2025-10-30T07:29:15,0,0,132387000000,3070300000,,43cc9c2e509df13ca09e68de5b3013cc,8bccba5bda4f6bad50ef975cd5356ae7,4,
68029,usdt,921389,2025-10-30T09:54:53,1,1,95000000000,3073600000,975758.0,,e8fc95aa2072ae8c8b01e85d0be9a5f0,4,597407e0606d778dd5e4bc323471bec0
68035,usdt,921494,2025-10-30T05:50:05,0,0,78307000000,3069300000,,43cc9c2e509df13ca09e68de5b3013cc,80000af30f5cb0f3acd9a9f8bc11aeb7,4,
68065,usdt,922806,2025-10-30T19:44:22,1,0,9766721900,3079000000,,cca9edc09e5760a96e96f82dbca4624e,417d6865fa396932a6db7e8e5c87d2f9,4,91675484354c7bb48bd3fa22ab0539a5
68067,usdt,923054,2025-10-30T14:52:05,0,0,15760000000,3079200000,,0ba27f588b4eed35a8c225128e86b371,113eb6dfb674e946f153b43d67a3e2bb,5,
68084,usdt,923761,2025-10-23T14:15:36,0,0,45707000000,3090200000,,a73add4f893e4e13bc45556dc8c21522,8e972971bc83fe5f0222016e1fcaa5c8,4,
68094,usdt,924211,2025-10-27T10:47:22,1,0,323255853600,3078700000,,cca9edc09e5760a96e96f82dbca4624e,2c124d74aa9098ee01eb3f3fcc1df14d,4,4890e7bb5fd561b2ed2eefe694ca5923
68095,usdt,924224,2025-10-27T11:33:17,1,0,1613128800,3078500000,,cca9edc09e5760a96e96f82dbca4624e,cd207e1dd4294d20cdeb9f10dd675247,4,dde260912ebe4ef4f4ef7efe2d8130df
68099,usdt,924370,2025-10-23T10:14:45,0,0,10486530000,3086300000,,e2710604fddcc8d2aea27a77c2f09a24,a0180df3f776e45e716f01c388bcae6c,4,
68112,usdt,924844,2025-10-23T23:05:50,1,0,32160669600,3096700000,,cca9edc09e5760a96e96f82dbca4624e,3f1b67134b8bc5f94cf2793561432c6e,4,c186e86ddc257c42f276c61741ee3ff6
68113,usdt,924844,2025-10-27T06:02:15,1,0,64552703300,3078600000,,cca9edc09e5760a96e96f82dbca4624e,3f1b67134b8bc5f94cf2793561432c6e,4,c186e86ddc257c42f276c61741ee3ff6
68119,usdt,925333,2025-10-23T15:48:25,1,0,10180000000,3090700000,,cca9edc09e5760a96e96f82dbca4624e,d377f4babb8e231ef3f94e3fcefbf016,4,bdc4d98030dd79966b6b805d77f1f56c
68120,usdt,925333,2025-10-23T21:47:32,1,0,6380000000,3095300000,,cca9edc09e5760a96e96f82dbca4624e,b68728810894eb79496888d0d64e4226,4,b7de9c1a1ff8de75e61591fcd179211f
68124,usdt,925701,2025-10-23T19:23:59,1,0,32832000000,3094400000,,cca9edc09e5760a96e96f82dbca4624e,2de6a131017f21a5f5d4e5e693c06def,4,fa3099701164e29abc9a48128417546c
68125,usdt,925701,2025-10-30T18:26:21,1,0,32960000000,3077000000,,cca9edc09e5760a96e96f82dbca4624e,a99b959f3a7e36e6542637e8d539ea36,4,3495feb424133a5c79008e93321f1a07
68127,usdt,925780,2025-10-23T03:45:38,1,0,4805230300,3084200000,,cca9edc09e5760a96e96f82dbca4624e,14ae19d54379ce74666bb1069e63a94e,4,bbc6705eb5f3b7005372965499d9440d
68128,usdt,925780,2025-10-23T04:09:04,1,0,3203480200,3084200000,,cca9edc09e5760a96e96f82dbca4624e,14ae19d54379ce74666bb1069e63a94e,4,bbc6705eb5f3b7005372965499d9440d
68129,usdt,925780,2025-10-23T06:53:18,1,0,3200685800,3086300000,,cca9edc09e5760a96e96f82dbca4624e,14ae19d54379ce74666bb1069e63a94e,4,bbc6705eb5f3b7005372965499d9440d
68142,usdt,926289,2025-10-23T10:00:33,1,0,6616830000,3085100000,,cca9edc09e5760a96e96f82dbca4624e,cc2584641d6d7acbcf2edc01f67da861,4,1c213ac59f0137f2445f1eff48fa17ac
68158,usdt,926816,2025-10-27T19:53:16,1,0,868984814200,3076400000,,cca9edc09e5760a96e96f82dbca4624e,3095bae412397803b75917ba6a90060a,4,ff4dd7367dca714734af00c00a4b83fa
68161,usdt,926962,2025-10-27T09:10:05,0,0,196560000000,3079600000,,fae5c3150f2002f480584fb1077d933e,1e859068584ccf5971dcec55800823e6,4,
68163,usdt,927225,2025-10-27T09:15:10,1,0,63199427800,3077500000,,cca9edc09e5760a96e96f82dbca4624e,e17e7c4d3242365d488d631a06867f7a,4,195b3a1c00b414e8377f069d062140d2
68164,usdt,927225,2025-10-30T09:47:08,1,0,64933792200,3073800000,,cca9edc09e5760a96e96f82dbca4624e,e17e7c4d3242365d488d631a06867f7a,4,195b3a1c00b414e8377f069d062140d2
68173,usdt,928570,2025-10-23T19:46:25,0,0,49800000000,3093400000,,cb8ac80dd267011f0b2027b9f2d7e2ba,28c826676510fd8eb4395b10a7659d21,4,
68174,usdt,928570,2025-10-27T14:58:05,0,0,36300000000,3077000000,,cb8ac80dd267011f0b2027b9f2d7e2ba,28c826676510fd8eb4395b10a7659d21,4,
68175,usdt,928570,2025-10-27T19:23:30,1,0,16400000000,3076800000,,cca9edc09e5760a96e96f82dbca4624e,4604aace5d0977458e09c27e309cd7bb,4,7a27b2ab3aa3014affa0abeecdd10ef1
68176,usdt,928570,2025-10-27T22:57:35,0,0,54300000000,3077900000,,cb8ac80dd267011f0b2027b9f2d7e2ba,28c826676510fd8eb4395b10a7659d21,4,
68177,usdt,928570,2025-10-30T01:44:06,1,0,17300000000,3069300000,,cca9edc09e5760a96e96f82dbca4624e,4604aace5d0977458e09c27e309cd7bb,4,7a27b2ab3aa3014affa0abeecdd10ef1
68178,usdt,928570,2025-10-30T22:36:17,1,0,49680000000,3083300000,,cca9edc09e5760a96e96f82dbca4624e,40d80c5bddd6ee571b196fd2b81001b5,4,7a27b2ab3aa3014affa0abeecdd10ef1
68183,usdt,928731,2025-10-27T10:39:18,1,0,900200000000,3079100000,,cca9edc09e5760a96e96f82dbca4624e,1668ee532d2159b288a0a46bfa625a60,4,f5563d674e7dc87a2dd85f554e86e94a
68184,usdt,928731,2025-10-30T09:53:22,1,0,500200000000,3073100000,,cca9edc09e5760a96e96f82dbca4624e,1668ee532d2159b288a0a46bfa625a60,4,8893d13643df9b22547187386bc5009a
68185,usdt,928731,2025-10-30T09:54:16,1,0,500200000000,3073600000,,cca9edc09e5760a96e96f82dbca4624e,1668ee532d2159b288a0a46bfa625a60,4,8893d13643df9b22547187386bc5009a
68194,usdt,929314,2025-10-30T22:40:37,1,0,32399298200,3083900000,,cca9edc09e5760a96e96f82dbca4624e,06cd11affe764de5dde2dfda6a45f9a2,4,572c9eefc0c5ace4fadd4bd0e4390b45
68195,usdt,929408,2025-10-30T14:39:15,0,0,22350000000,3078800000,,43cc9c2e509df13ca09e68de5b3013cc,05da05dfcc683807c6304a248d563dfe,4,
68205,usdt,930122,2025-10-27T11:27:30,1,0,323474670500,3078300000,,cca9edc09e5760a96e96f82dbca4624e,41e8aa91c8cc774a2a6a3f617aa9cb37,4,a2d4b7c9a322611472fb22c51c190595
68206,usdt,930122,2025-10-30T13:56:36,1,0,323486825700,3078600000,,cca9edc09e5760a96e96f82dbca4624e,41e8aa91c8cc774a2a6a3f617aa9cb37,4,b5bed242e66f8665367c6fba06c62bfa
68218,usdt,930579,2025-10-27T16:04:00,1,0,3150000000,3078900000,,cca9edc09e5760a96e96f82dbca4624e,2f0a76521658cb98fd4d5e6c6a5a7f03,4,a37ad2bc7bfeb1f3b840e137aac4bc2d
68229,usdt,930777,2025-10-30T19:36:23,1,0,64500000000,3078900000,,cca9edc09e5760a96e96f82dbca4624e,e98f5687709121fcad69ff0e9eaf4b4a,4,4db5c888df66b9d6783ad4108848983d
68234,usdt,931187,2025-10-23T22:23:20,1,0,161259079500,3097600000,,cca9edc09e5760a96e96f82dbca4624e,d783f6b1cf8fb5fdfc38a1a3b9e29622,4,a06e51ee32f09013d336a3aca1576eea
68247,usdt,931616,2025-10-23T00:22:12,1,0,322900000000,3083800000,,cca9edc09e5760a96e96f82dbca4624e,9c2708de51103e1ba5ca062093f61b6e,4,b5f483679521a62770947645b3a44546
68265,usdt,932363,2025-10-30T13:17:35,0,0,100000000000,3079000000,,ea640032a8541e454f82fd9ae51a623f,526adae566eb542e7c966c4c1cefbb68,5,
68266,usdt,932370,2025-10-23T12:05:25,0,0,7840000000,3088000000,,78d07d3ddb6ccd96e86da420b4c34d4a,bbb252d03a38715824159b5015afaa0c,4,
68270,usdt,932527,2025-10-27T15:20:30,1,0,32424834900,3077100000,,cca9edc09e5760a96e96f82dbca4624e,0e1a94bdabe0b5c2e969990e0c3cea26,4,bd78ca86f0ac4a2444fd57d31e121379
68271,usdt,932745,2025-10-23T00:36:27,1,0,323637189100,3084100000,,cca9edc09e5760a96e96f82dbca4624e,b58e4d422d1811dacab5793247ba7ee5,4,950eac482a9c9e9c664a10bf8c9fdf71
68274,usdt,932845,2025-10-23T11:42:36,0,0,162916000000,3086400000,,b1f91b43aa05ecc1337c5780b9426b5b,90271d79a817c893271297fda70c191c,4,
68284,usdt,933379,2025-10-27T22:04:05,1,0,97061809600,3077300000,,cca9edc09e5760a96e96f82dbca4624e,02da4ad460cd989fd2fb5aba297c19e0,4,f4ecfff92dafa854e6880dc4790dc998
68287,usdt,933536,2025-10-27T16:23:35,1,0,323119525100,3079800000,,cca9edc09e5760a96e96f82dbca4624e,af7052c11dd18ff3f6593679b26c4987,4,aadd5d61b3e2c715cb23c8095ef33aec
68291,usdt,933575,2025-10-27T23:14:51,1,0,51700000000,3076900000,,cca9edc09e5760a96e96f82dbca4624e,5655b5a6de8b1749e33984ad1cc07994,4,24217b26ee9f1009c6cad3245b053261
68333,usdt,935444,2025-10-23T21:42:35,0,0,10000000000,3094500000,,226ec3f15e2a37c5d5dbb6fc9235ff33,496542839f336657b2fa1118f1ff29e6,5,
68337,usdt,935720,2025-10-27T13:13:46,1,0,150200000000,3079300000,,a0de6a1256c761697e96bae5d3506c2e,06e6b441fb0280fdeafa705afef43388,1,f87c8a88fd4a3804e348e22b5cd21633
68342,usdt,935864,2025-10-30T13:11:57,1,0,323486825600,3078600000,,cca9edc09e5760a96e96f82dbca4624e,cf68d61fd1e8a1a5afc341d28a318207,4,36b82fc4b292a201fa81dfdf42a039df
68357,usdt,936332,2025-10-23T00:05:06,1,0,194188784100,3083100000,,cca9edc09e5760a96e96f82dbca4624e,f64e93bbef1c4fc29a6b0956f7474eac,4,f916974cfcb030c8c747aad41f445c99
68358,usdt,936388,2025-10-23T08:03:03,1,0,155180000000,3085400000,,cca9edc09e5760a96e96f82dbca4624e,0800e7da10a91ade8e8375878bb35a47,4,46cf63d326cdd8d506d238d54ec31ba4
68362,usdt,936666,2025-10-23T21:55:35,1,0,4820000000,3097600000,,cca9edc09e5760a96e96f82dbca4624e,767cd3194b1b87dcfef86a67df33e46d,4,2998c00d2daa8e2961e5cea2705415e9
68363,usdt,936671,2025-10-27T17:13:19,1,0,1000000000,3078200000,,cca9edc09e5760a96e96f82dbca4624e,6bb03ecb3abc6fd9b761545b687fbd35,4,06d6bda7a517f200efaf0580f81be211
68365,usdt,936758,2025-10-23T19:54:10,1,0,32143025700,3093100000,,cca9edc09e5760a96e96f82dbca4624e,e5965aa3326de97e1ed88d7d76639bce,4,ec87113a48b71568a71355a42d01ff44
68366,usdt,936758,2025-10-30T13:24:23,1,0,97244523000,3079000000,,cca9edc09e5760a96e96f82dbca4624e,d4944281e8b5fd5e5b29f3c14f4a28a9,4,df653b02e644834a0fecab6de47a6a6e
68367,usdt,936758,2025-10-30T18:41:29,1,0,97109126100,3076900000,,cca9edc09e5760a96e96f82dbca4624e,d4944281e8b5fd5e5b29f3c14f4a28a9,4,df653b02e644834a0fecab6de47a6a6e
68368,usdt,936758,2025-10-30T20:02:36,1,0,97026642300,3078900000,,cca9edc09e5760a96e96f82dbca4624e,d4944281e8b5fd5e5b29f3c14f4a28a9,4,0713071eb712c79fb59f0f6481d11d44
68369,usdt,936758,2025-10-30T20:27:57,1,0,32331713400,3080000000,,cca9edc09e5760a96e96f82dbca4624e,d4944281e8b5fd5e5b29f3c14f4a28a9,4,0713071eb712c79fb59f0f6481d11d44
68397,usdt,938843,2025-10-27T18:07:53,1,0,10900000000,3076600000,,cca9edc09e5760a96e96f82dbca4624e,8f0f57b304f78331d1150016c3dc84bc,4,658e5c3c23eeefa047cf6c31548ab8eb
68398,usdt,938843,2025-10-27T19:49:55,0,0,10500000000,3076300000,,4a3d3ce2c64169fae9faeb22d230247d,45c9cdfd730313112baeabbbbdeb7792,4,
68399,usdt,938843,2025-10-27T20:29:32,1,0,17200000000,3077500000,,cca9edc09e5760a96e96f82dbca4624e,e80f67d7a57dcf555647e3ec277c7ed0,4,658e5c3c23eeefa047cf6c31548ab8eb
68400,usdt,938843,2025-10-27T20:37:52,1,0,1000000000,3077700000,,cca9edc09e5760a96e96f82dbca4624e,e80f67d7a57dcf555647e3ec277c7ed0,4,658e5c3c23eeefa047cf6c31548ab8eb
68401,usdt,938843,2025-10-27T20:54:55,0,0,660000000,3078100000,,0edc42d9bf9f57491931291b6a89cb6d,45c9cdfd730313112baeabbbbdeb7792,4,
68402,usdt,938843,2025-10-27T21:05:17,1,0,11000000000,3078000000,,cca9edc09e5760a96e96f82dbca4624e,98d048896ede78dcc6526dae96dde5c1,4,658e5c3c23eeefa047cf6c31548ab8eb
68403,usdt,938843,2025-10-27T23:11:22,1,0,10600000000,3077700000,,cca9edc09e5760a96e96f82dbca4624e,a20641409ce4ae39e3433ecb4752076d,4,658e5c3c23eeefa047cf6c31548ab8eb
