user_id,has_kyc_level2,kyc_speed_sec,account_age_days,age,is_high_risk_career,is_high_risk_income,career_income_risk,is_app_user,twd_dep_count,twd_dep_sum,twd_dep_mean,twd_dep_std,twd_dep_max,twd_wit_count,twd_wit_sum,twd_wit_mean,twd_wit_std,twd_wit_max,twd_withdraw_ratio,twd_smurf_flag,twd_wit_ip_ratio,crypto_dep_count,crypto_dep_sum,crypto_dep_mean,crypto_dep_max,crypto_wit_count,crypto_wit_sum,crypto_wit_mean,crypto_wit_max,crypto_external_wit_count,crypto_currency_diversity,crypto_protocol_diversity,crypto_internal_peer_count,crypto_wit_ip_ratio,trading_count,trading_sum,trading_mean,trading_max,trading_buy_ratio,trading_market_order_ratio,swap_count,swap_sum,total_trading_volume,ip_unique_count,ip_total_count,ip_night_ratio,ip_max_shared,fund_stay_sec,composite_risk_score,status
892557,1,193447.0,266,33,0,0,0,0,5.0,8000.0,1600.0,821.5838362577492,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8123.27000848,1624.654001696,3066.4548,5.0,1.0,1.0,0.0,1.0,4.0,8000.287292200001,2000.0718230500001,4499.853312,1.0,0.0,0.0,0.0,8000.287292200001,7.0,14.0,0.0,37390.0,0.0,0.1,0
892607,1,199798.0,266,75,0,0,0,1,5.0,190000.0,38000.0,16431.676725154983,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,189209.26577942903,47302.31644485726,99584.91247170202,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,190000.0,190000.0,2.0,9.0,0.0,37390.0,0.0,0.1,0
892809,1,1959.0,265,40,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.7395,9.7395,9.7395,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
892849,1,1379.0,265,45,0,0,0,1,22.0,37688.0,1713.090909090909,404.0022287881601,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,37536.58978,1706.2086263636365,2686.94312,22.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,37688.0,37688.0,13.0,44.0,0.11363636363636363,37390.0,0.0,0.11704545454545455,0
892915,1,936344.0,265,19,0,0,0,0,6.0,11820.0,1970.0,572.2848940868525,2800.0,2.0,15930.0,7965.0,5651.197395242888,11961.0,1.347715736040495,0.0,1.0,5.0,15970.461631397999,3194.0923262795995,8008.710399999999,6.0,11770.9334,1961.8222333333333,2796.64,6.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27750.0,27750.0,7.0,14.0,0.2857142857142857,37390.0,384896.0,0.5797860768672667,0
893071,1,1733.0,265,37,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.7395,9.7395,9.7395,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
893182,1,1884.0,265,35,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.596699999999999e-06,9.596699999999999e-06,9.596699999999999e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
894242,1,87025.0,264,30,0,0,0,1,6.0,180000.0,30000.0,26585.710447531772,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,179192.901743244,59730.967247748,82610.551753164,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,180000.0,180000.0,3.0,9.0,0.7777777777777778,37390.0,0.0,0.21666666666666667,0
894482,1,143294.0,263,49,1,1,1,1,13.0,430000.0,33076.92307692308,7510.676161988108,50000.0,1.0,31110.0,31110.0,0.0,31110.0,0.07234883720930216,0.0,1.0,6.0,204007.916236588,34001.319372764665,96812.482959684,17.0,555841.7926116,32696.57603597647,96774.83574,17.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,386110.0,386110.0,6.0,31.0,0.06451612903225806,37390.0,445.0,0.42776462865716425,0
894659,1,1678.0,263,30,1,0,0,1,4.0,6469.0,1617.25,785.7206352557292,2419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6441.5604,1610.3901,2423.1,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6469.0,6469.0,5.0,8.0,0.0,37390.0,0.0,0.1,0
895229,1,2069.0,262,39,0,1,0,1,2.0,100000.0,50000.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100633.89150005802,100633.89150005802,100633.89150005802,1.0,1.0,1.0,0.0,1.0,1.0,100970.87208,100970.87208,100970.87208,1.0,0.0,0.0,0.0,100970.87208,2.0,4.0,0.0,37390.0,0.0,0.1,0
895560,1,80900.0,262,22,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,21613.0,21613.0,0.0,21613.0,21613000000000.0,0.0,1.0,2.0,21739.900067550003,10869.950033775001,21739.9,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21613.0,21613.0,1.0,1.0,0.0,1.0,0.0,1.0,0
895565,1,77785.0,262,55,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,51049.0,51049.0,0.0,51049.0,51049000000000.0,0.0,1.0,2.0,51298.3137847282,25649.1568923641,51298.3137744,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51049.0,51049.0,1.0,1.0,0.0,1.0,0.0,1.0,0
895591,1,1609.0,262,33,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.4899,10.4899,10.4899,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
896099,1,2050.0,261,38,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.7395,9.7395,9.7395,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
896109,1,1893.0,261,38,0,0,0,1,1.0,30000.0,30000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29941.737582548005,29941.737582548005,29941.737582548005,1.0,1.0,1.0,0.0,1.0,1.0,29997.80861141358,29997.80861141358,29997.80861141358,1.0,1.0,0.0,0.0,29997.80861141358,2.0,3.0,0.0,37390.0,0.0,0.1,0
896372,1,31977.0,261,32,0,0,0,0,3.0,25000.0,8333.333333333334,2886.751345948129,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24896.293623928002,8298.764541309334,9959.511452184,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25000.0,25000.0,2.0,6.0,0.3333333333333333,37390.0,0.0,0.15,0
896464,1,1896.0,261,28,0,0,0,0,1.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,996.208941672,996.208941672,996.208941672,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0,2.0,2.0,0.5,37390.0,0.0,0.175,1
896515,1,2057.0,261,58,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,15000.0,15000.0,0.0,15000.0,15000000000000.0,0.0,1.0,1.0,10.596,10.596,10.596,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
896525,1,7255.0,261,26,0,0,0,0,2.0,13000.0,6500.0,707.1067811865476,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,308.3970513995,154.19852569975,308.397,3.0,12928.3084,4309.436133333334,6846.5224,3.0,2.0,2.0,0.0,1.0,2.0,12999.9964595,6499.99822975,6999.998096,1.0,0.0,0.0,0.0,12999.9964595,4.0,7.0,0.42857142857142855,37390.0,167.0,0.2642857142857143,0
896808,1,3135.0,261,35,0,0,0,1,1.0,216000.0,216000.0,0.0,216000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215472.07357500002,215472.07357500002,215472.07357500002,1.0,1.0,1.0,0.0,1.0,1.0,215367.3602625,215367.3602625,215367.3602625,1.0,0.0,0.0,0.0,215367.3602625,2.0,3.0,0.0,37390.0,0.0,0.1,0
896883,1,4284.0,260,42,0,0,0,1,8.0,301500.0,37687.5,18300.93186542306,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,299883.89400000003,37485.486750000004,79312.21660000001,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,301500.0,301500.0,4.0,16.0,0.0,37390.0,0.0,0.1,0
896961,1,1998.0,260,21,0,0,0,1,1.0,2200.0,2200.0,0.0,2200.0,2.0,35149.0,17574.5,3772.414677630231,20242.0,15.97681818181092,0.0,1.0,6.0,36502.0962755796,6083.6827125966,21244.340480000003,1.0,2201.625782055,2201.625782055,2201.625782055,1.0,2.0,2.0,0.0,1.0,3.0,37422.603849876505,12474.201283292168,20286.660150000003,0.3333333333333333,1.0,0.0,0.0,37422.603849876505,4.0,7.0,0.14285714285714285,37390.0,880804.0,1.0,0
897048,1,56181.0,260,24,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,3275.0,3275.0,0.0,3275.0,3275000000000.0,0.0,1.0,3.0,3320.978753926,1106.9929179753333,1764.5814,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3275.0,3275.0,1.0,1.0,0.0,1.0,0.0,1.0,0
897053,1,180946.0,260,33,0,0,0,1,1.0,50000.0,50000.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49797.577302835,49797.577302835,49797.577302835,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50000.0,50000.0,2.0,2.0,1.0,37390.0,0.0,0.25,0
897057,1,1896.0,260,34,0,0,0,0,3.0,150000.0,50000.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,149372.515982946,74686.257991473,99581.67731325199,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,150000.0,150000.0,3.0,5.0,0.6,37390.0,0.0,0.19,0
897146,1,1556.0,260,31,0,0,0,1,1.0,12000.0,12000.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12193.307049923998,12193.307049923998,12193.307049923998,1.0,1.0,1.0,0.0,1.0,1.0,8999.99999993624,8999.99999993624,8999.99999993624,1.0,1.0,0.0,0.0,8999.99999993624,2.0,3.0,0.0,37390.0,0.0,0.1,0
897208,1,308274.0,260,27,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.0,5013.0,2506.5,980.7571055057414,3200.0,5013000000000.0,0.0,1.0,3.0,7795.426579999999,2598.4755266666666,3010.96879,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0
897804,1,244356.0,259,23,0,0,0,1,4.0,3107.0,776.75,944.3034028672494,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3132.4784500000005,1566.2392250000003,2061.09085,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3915.0,3915.0,2.0,6.0,0.0,37390.0,0.0,0.1,0
897988,1,1471.0,259,46,0,0,0,1,5.0,500000.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,498059.98631084606,166019.9954369487,199320.21732793603,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,500000.0,500000.0,2.0,8.0,0.0,37390.0,0.0,0.1,0
898258,1,195314.0,259,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12690.869744634001,3172.7174361585003,6113.079327634,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.1,0
898335,1,4141.0,259,48,0,0,0,1,5.0,97000.0,19400.0,26434.825514839322,65000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48686.1102741504,9737.22205483008,26877.8624,5.0,145155.84900000002,29031.169800000003,92524.4814,5.0,2.0,2.0,0.0,1.0,3.0,95613.20000000001,31871.06666666667,64747.200000000004,1.0,0.0,2.0,1059.0,96672.20000000001,4.0,13.0,0.0,37390.0,90731.0,0.2,0
898343,1,2973.0,259,23,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7562.58389,7562.58389,7562.58389,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
898529,1,58599.0,258,35,0,0,0,0,2.0,8500.0,4250.0,1060.6601717798212,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9079.870813176,3026.623604392,4989.99999603,3.0,1.0,2.0,0.0,1.0,2.0,8499.99999974365,4249.999999871825,4999.9999999173,1.0,1.0,0.0,0.0,8499.99999974365,4.0,7.0,0.0,37390.0,0.0,0.1,0
898551,1,2528.0,258,51,0,0,0,1,21.0,9006.0,428.85714285714283,67.10535426796115,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8966.7623,426.98868095238095,581.3712,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9006.0,9006.0,21.0,42.0,0.09523809523809523,37390.0,0.0,0.1142857142857143,0
898888,1,1517164.0,258,45,1,0,0,1,5.0,90000.0,18000.0,2738.6127875258308,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,54841.9403,10968.388060000001,17841.2,5.0,2.0,3.0,0.0,1.0,2.0,6123.4,3061.7,3074.1,1.0,0.0,1.0,20000.0,26123.4,4.0,12.0,0.0,37390.0,0.0,0.2,0
898969,1,3470098.0,258,55,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,96376.5699101284,24094.1424775321,96335.652,1.0,96039.84,96039.84,96039.84,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2,1
899039,1,1950.0,258,43,0,0,0,1,6.0,2495932.0,415988.6666666667,371203.5311936925,1000000.0,1.0,474682.0,474682.0,0.0,474682.0,0.19018226458092602,0.0,1.0,4.0,459469.88193585403,114867.47048396351,354477.720504678,6.0,2493729.574488431,415621.59574807185,999129.6133828739,6.0,2.0,2.0,0.0,1.0,10.0,2970995.264400707,297099.5264400707,999967.563431,0.8,0.0,0.0,0.0,2970995.264400707,10.0,23.0,0.13043478260869565,37390.0,751148.0,0.26711078353653583,0
899085,1,103200.0,258,43,0,0,0,1,6.0,18550.0,3091.6666666666665,562.5092591830527,4000.0,1.0,430.0,430.0,0.0,430.0,0.023180592991912496,0.0,1.0,0.0,0.0,0.0,0.0,6.0,18230.609800000002,3038.434966666667,4017.3958000000007,6.0,1.0,1.0,0.0,1.0,7.0,18995.832523,2713.6903604285717,3999.8661769,0.8571428571428571,0.0,0.0,0.0,18995.832523,5.0,20.0,0.15,37390.0,567546.0,0.12829514824797814,0
899098,1,644379.0,258,60,0,0,0,1,4.0,110800.0,27700.0,26022.298130641728,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,310455.765090701,155227.8825453505,310455.762,2.0,620990.308,310495.154,311629.14,2.0,1.0,1.0,0.0,1.0,2.0,311000.03269329097,155500.01634664548,309999.99999972107,1.0,1.0,0.0,0.0,311000.03269329097,4.0,8.0,0.5,37390.0,0.0,0.175,0
899340,1,148041.0,257,27,0,0,0,0,1.0,51321.0,51321.0,0.0,51321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210146.2105551921,210146.2105551921,210146.2105551921,2.0,51218.35420197488,25609.17710098744,50912.51420197488,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,37390.0,0.0,0.1,0
899396,1,145767.0,257,46,0,0,0,1,2.0,20000.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9649.833569999999,4824.916784999999,5568.64308,3.0,9891.755780000001,3297.2519266666673,4172.9885,3.0,1.0,1.0,0.0,1.0,1.0,2594.0513164,2594.0513164,2594.0513164,0.0,0.0,1.0,2600.0,5194.0513164,3.0,6.0,0.16666666666666666,37390.0,33662.0,0.125,0
899644,1,2124.0,257,44,1,0,0,1,2.0,90000.0,45000.0,0.0,45000.0,1.0,30030.0,30030.0,0.0,30030.0,0.33366666666666295,0.0,1.0,20.0,308413.1966149862,15420.659830749311,61488.0,7.0,367628.782,52518.39742857143,149895.9,4.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120000.0,120000.0,5.0,10.0,0.0,37390.0,570.0,0.28341666666666576,0
899700,1,3041.0,257,24,0,0,0,1,1.0,3000.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3429.41644,1714.70822,3057.82264,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0,3000.0,3.0,3.0,0.0,37390.0,0.0,0.1,0
899769,1,2179.0,257,72,0,0,0,1,1.0,20000.0,20000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37390.0,0.0,0.0,0
899987,1,8512394.0,256,27,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,3420.0,3420.0,0.0,3420.0,3420000000000.0,0.0,1.0,3.0,3437.7451830749,1145.9150610249667,1966.977173,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3420.0,3420.0,1.0,1.0,1.0,1.0,0.0,1.0,0
900181,1,1746.0,256,33,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.0,41032.0,20516.0,2138.2909063081197,22028.0,41032000000000.0,0.0,1.0,3.0,40286.5146004791,13428.8382001597,21288.285630000002,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,41086.181808099995,20543.090904049997,22049.9980597,0.0,0.0,0.0,0.0,41086.181808099995,2.0,4.0,0.0,2.0,0.0,1.0,0
900291,1,303369.0,256,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,72435.0,72435.0,0.0,72435.0,72435000000000.0,0.0,1.0,2.0,72548.70646206399,36274.35323103199,72538.55766206399,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,72508.1796439,72508.1796439,72508.1796439,0.0,0.0,0.0,0.0,72508.1796439,1.0,2.0,0.0,1.0,0.0,1.0,0
900503,1,1542.0,256,24,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.6000097135,4.80000485675,9.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
900624,1,2094.0,256,43,0,0,0,0,3.0,300000.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,299777.457723185,99925.81924106168,100040.677273375,3.0,1.0,2.0,0.0,1.0,4.0,299816.54460115806,74954.13615028952,100040.6,1.0,0.0,0.0,0.0,299816.54460115806,4.0,10.0,0.0,37390.0,0.0,0.1,0
900638,1,2247200.0,254,40,0,0,0,1,5.0,430000.0,86000.0,31304.951684997057,100000.0,3.0,470090.0,156696.66666666666,254034.11844343535,450030.0,1.0932325581395324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4538.6433802,1512.8811267333333,1948.282842,0.3333333333333333,0.0,0.0,0.0,4538.6433802,6.0,11.0,0.09090909090909091,37390.0,0.0,0.2869445031712467,0
900714,1,5848.0,256,33,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5909,10.5909,10.5909,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
900857,1,552760.0,255,23,0,0,0,0,6.0,132000.0,22000.0,14422.205101855958,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,132150.437936433,26430.0875872866,49967.95772761,5.0,1.0,1.0,0.0,1.0,16.0,132006.1034742,8250.3814671375,31999.9980845,1.0,0.0,0.0,0.0,132006.1034742,9.0,27.0,0.037037037037037035,37390.0,0.0,0.10555555555555556,0
901366,1,1700.0,255,32,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28117.7270315706,3124.1918923967332,9128.889000000001,9.0,32320.5495583,3591.1721731444445,5089.7824,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.3333333333333333,1.0,0.0,0.25,0
901507,1,2465.0,255,21,0,0,0,1,2.0,2000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,37390.0,0.0,0.0,0
901623,1,159551.0,255,52,0,0,0,1,7.0,35900.0,5128.571428571428,3688.1405819709407,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0787,10.0787,10.0787,11.0,35074.49848988,3188.590771807273,3237.90690016,11.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,35900.0,35900.0,6.0,18.0,0.0,37390.0,418807.0,0.2,0
901668,1,242060.0,254,41,0,0,0,1,1.0,10000.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9985.485945173,9985.485945173,9985.485945173,1.0,1.0,1.0,0.0,1.0,1.0,9995.158696,9995.158696,9995.158696,1.0,0.0,0.0,0.0,9995.158696,2.0,3.0,0.0,37390.0,0.0,0.1,0
902031,1,5264022.0,254,36,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4076.1454098985,313.54964691526925,609.3846,1.0,3182.808,3182.808,3182.808,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2,1
902454,1,2041.0,254,21,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,199824.0,199824.0,0.0,199824.0,199824000000000.0,0.0,1.0,9.0,270598.9791999256,30066.553244436178,101362.26000000001,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,199999.99845030002,199999.99845030002,199999.99845030002,0.0,0.0,0.0,0.0,199999.99845030002,1.0,2.0,1.0,1.0,0.0,1.0,0
902494,1,5109.0,254,46,0,1,0,1,1.0,10000.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,37390.0,0.0,0.0,0
902775,1,86281.0,253,40,1,0,0,1,1.0,40000.0,40000.0,0.0,40000.0,3.0,71749.0,23916.333333333332,9874.143625314215,32756.0,1.7937249999999554,0.0,1.0,2.0,58607.932913833996,29303.966456916998,32822.93725043,1.0,24665.044741573998,24665.044741573998,24665.044741573998,1.0,1.0,2.0,0.0,1.0,3.0,78610.665786,26203.555261999998,32825.673976,0.3333333333333333,0.0,0.0,0.0,78610.665786,3.0,8.0,0.0,37390.0,1373735.0,0.5484312499999888,0
902863,1,925095.0,253,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5240.668,5240.668,5240.668,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0
903263,1,1641.0,253,25,1,0,0,1,1.0,2300.0,2300.0,0.0,2300.0,1.0,834.0,834.0,0.0,834.0,0.36260869565201626,0.0,1.0,1.0,765.62523,765.62523,765.62523,1.0,3141.7344000000003,3141.7344000000003,3141.7344000000003,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3167.0,3167.0,3.0,3.0,0.6666666666666666,37390.0,393458.0,0.290652173913004,0
